-0.35587877,0.23343722
0.32206062,0.11671861
0.66103031,0.05835931
-0.16948485,0.02917965
-0.08474242,0.88061523
0.45762879,0.44030762
0.72881439,0.22015381
0.36440720,0.97610231
-0.31779640,0.48805115
-0.15889820,1.11005098
-0.57944910,0.55502549
-0.78972455,0.27751275
-0.39486228,1.00478178
-0.19743114,1.36841629
-0.09871557,1.55023355
-0.54935778,0.77511677
0.22532111,0.38755839
0.61266055,0.19377919
0.30633028,0.96291500
-0.34683486,0.48145750
-0.67341743,0.24072875
-0.83670872,0.12036438
-0.41835436,0.92620759
0.29082282,0.46310380
0.64541141,0.23155190
0.82270571,0.11577595
0.41135285,0.92391338
-0.29432357,0.46195669
0.35283821,0.23097834
-0.32358089,0.11548917
-0.66179045,0.05774459
0.16910478,0.02887229
0.08455239,0.88046155
-0.45772381,0.44023078
-0.22886190,1.08614079
-0.11443095,1.40909580
-0.05721548,1.57057330
-0.02860774,1.65131206
-0.01430387,1.69168143
0.49284807,0.84584072
0.24642403,1.28894576
0.62321202,0.64447288
0.31160601,1.18826184
0.15580300,1.46015633
0.57790150,0.73007816
0.28895075,1.23106449
-0.35552462,0.61553224
-0.67776231,0.30776612
-0.83888116,0.15388306
0.08055942,0.07694153
0.04027971,0.90449617
-0.47986014,0.45224808
-0.23993007,1.09214945
0.38003496,0.54607472
0.69001748,0.27303736
0.84500874,0.13651868
-0.07749563,0.06825934
-0.53874781,0.03412967
-0.26937391,0.88309024
-0.13468695,1.30757052
0.43265652,0.65378526
0.21632826,1.19291803
0.60816413,0.59645902
0.30408207,1.16425491
-0.34795897,0.58212746
-0.17397948,1.15708913
0.41301026,0.57854457
0.70650513,0.28927228
-0.14674744,0.14463614
-0.07337372,0.93834347
0.46331314,0.46917174
0.23165657,1.10061127
-0.38417171,0.55030564
-0.19208586,1.14117822
0.40395707,0.57058911
-0.29802146,0.28529456
-0.64901073,0.14264728
-0.82450537,0.07132364
-0.41225268,0.90168722
0.29387366,0.45084361
0.64693683,0.22542181
-0.17653159,0.11271090
-0.08826579,0.92238086
-0.54413290,0.46119043
0.22793355,0.23059521
0.61396678,0.11529761
0.80698339,0.05764880
-0.09650831,0.02882440
-0.54825415,0.01441220
-0.27412708,0.87323150
-0.63706354,0.43661575
0.18146823,0.21830788
-0.40926588,0.10915394
0.29536706,0.05457697
0.64768353,0.02728848
0.82384176,0.01364424
-0.08807912,0.00682212
-0.04403956,0.86943646
0.47798022,0.43471823
-0.26100989,0.21735912
-0.13050494,0.97470496
-0.06525247,1.35337788
0.46737376,0.67668894
-0.26631312,0.33834447
-0.13315656,1.03519764
-0.06657828,1.38362422
-0.53328914,0.69181211
0.23335543,0.34590606
0.61667772,0.17295303
0.30833886,0.95250192
0.65416943,0.47625096
0.82708471,0.23812548
-0.08645764,0.11906274
0.45677118,0.05953137
0.72838559,0.02976568
0.86419279,0.01488284
0.93209640,0.00744142
-0.03395180,0.00372071
0.48302410,0.00186036
-0.25848795,0.00093018
-0.12924398,0.86649049
0.43537801,0.43324525
-0.28231099,0.21662262
-0.14115550,0.97433672
-0.57057775,0.48716836
-0.78528887,0.24358418
0.10735556,0.12179209
0.55367778,0.06089604
0.77683889,0.03044802
-0.11158055,0.01522401
-0.05579028,0.87363741
0.47210486,0.43681870
-0.26394757,0.21840935
0.36802622,0.10920468
0.68401311,0.05460234
0.84200655,0.02730117
-0.07899672,0.01365058
-0.03949836,0.87285070
-0.51974918,0.43642535
-0.25987459,1.08423808
-0.12993730,1.40814444
-0.06496865,1.57009763
-0.53248432,0.78504881
0.23375784,0.39252441
-0.38312108,0.19626220
-0.19156054,0.96415651
-0.59578027,0.48207825
-0.29789014,1.10706453
0.35105493,0.55353227
0.67552747,0.27676613
0.83776373,0.13838307
0.41888187,0.93521694
0.70944093,0.46760847
0.85472047,0.23380423
-0.07263977,0.11690212
0.46368012,0.05845106
0.73184006,0.02922553
-0.13407997,0.01461276
-0.56703999,0.00730638
0.21648001,0.00365319
-0.39176000,0.00182660
-0.19588000,0.86693870
0.40206000,0.43346935
0.70103000,0.21673468
0.35051500,0.97439274
0.67525750,0.48719637
0.83762875,0.24359819
0.91881438,0.12179909
-0.04059281,0.06089955
0.47970359,0.03044977
0.23985180,0.88125029
0.11992590,1.30665055
0.05996295,1.51935068
0.52998147,0.75967534
0.26499074,1.24586307
0.13249537,1.48895694
0.56624768,0.74447847
-0.21687616,0.37223924
0.39156192,0.18611962
-0.30421904,0.09305981
0.34789048,0.04652990
0.17394524,0.88929036
-0.41302738,0.44464518
-0.20651369,1.08834799
-0.10325684,1.41019940
-0.55162842,0.70509970
0.22418579,0.35254985
0.61209289,0.17627493
-0.19395355,0.08813746
-0.09697678,0.91009414
0.45151161,0.45504707
-0.27424419,0.22752353
0.36287790,0.11376177
0.68143895,0.05688088
0.84071948,0.02844044
0.92035974,0.01422022
0.96017987,0.00711011
0.98008993,0.00355506
0.49004497,0.86780293
0.74502248,0.43390147
-0.12748876,0.21695073
-0.56374438,0.10847537
-0.78187219,0.05423768
-0.89093609,0.02711884
-0.44546805,0.87958482
-0.22273402,1.30581782
0.38863299,0.65290891
0.19431649,1.19247986
0.09715825,1.46226533
-0.45142088,0.73113267
-0.22571044,1.23159174
-0.11285522,1.48182127
0.44357239,0.74091064
0.22178620,1.23648072
-0.38910690,0.61824036
-0.19455345,1.17514558
-0.59727673,0.58757279
-0.79863836,0.29378640
-0.39931918,1.01291860
0.30034041,0.50645930
-0.34982980,0.25322965
-0.67491490,0.12661483
-0.33745745,0.92933282
0.33127128,0.46466641
-0.33436436,0.23233320
-0.66718218,0.11616660
-0.33359109,0.92410870
-0.66679555,0.46205435
-0.33339777,1.09705258
-0.66669889,0.54852629
-0.83334944,0.27426314
0.08332528,0.13713157
0.54166264,0.06856579
-0.22916868,0.03428289
-0.61458434,0.01714145
-0.30729217,0.87459613
-0.65364609,0.43729806
-0.82682304,0.21864903
-0.41341152,0.97534992
-0.20670576,1.35370036
0.39664712,0.67685018
-0.30167644,0.33842509
0.34916178,0.16921255
0.17458089,0.95063168
-0.41270956,0.47531584
-0.20635478,1.10368332
-0.10317739,1.41786707
0.44841131,0.70893353
0.72420565,0.35446677
0.86210283,0.17723338
-0.06894859,0.08861669
0.46552571,0.04430835
0.23276285,0.88817958
-0.38361857,0.44408979
-0.19180929,1.08807030
0.40409536,0.54403515
-0.29795232,0.27201757
0.35102384,0.13600879
0.17551192,0.93402980
-0.41224404,0.46701490
-0.20612202,1.09953285
-0.60306101,0.54976643
-0.80153051,0.27488321
-0.40076525,1.00346701
-0.20038263,1.36775891
0.39980869,0.68387945
0.69990434,0.34193973
0.34995217,1.03699527
-0.32502391,0.51849763
-0.66251196,0.25924882
-0.83125598,0.12962441
0.08437201,0.06481220
-0.45781399,0.03240610
-0.22890700,0.88222845
-0.61445350,0.44111423
-0.30722675,1.08658252
-0.65361337,0.54329126
-0.32680669,1.13767103
-0.16340334,1.43486092
-0.58170167,0.71743046
0.20914916,0.35871523
-0.39542542,0.17935762
-0.69771271,0.08967881
-0.34885635,0.91086481
-0.67442818,0.45543240
-0.83721409,0.22771620
-0.91860704,0.11385810
-0.95930352,0.05692905
-0.47965176,0.89448993
-0.23982588,1.31327037
-0.11991294,1.52266059
-0.05995647,1.62735570
0.47002176,0.81367785
-0.26498912,0.40683892
-0.13249456,1.06944487
-0.06624728,1.40074784
-0.03312364,1.56639932
-0.51656182,0.78319966
-0.25828091,1.25762523
-0.62914045,0.62881262
-0.31457023,1.18043171
-0.65728511,0.59021586
-0.32864256,1.16113333
-0.16432128,1.44659207
0.41783936,0.72329603
-0.29108032,0.36164802
-0.64554016,0.18082401
-0.32277008,0.95643741
0.33861496,0.47821870
0.66930748,0.23910935
0.33465374,0.98558008
-0.33267313,0.49279004
0.33366344,0.24639502
0.16683172,0.98922291
0.58341586,0.49461146
-0.20829207,0.24730573
0.39585396,0.12365286
-0.30207302,0.06182643
0.34896349,0.03091322
-0.32551825,0.01545661
-0.66275913,0.00772830
0.16862044,0.00386415
0.08431022,0.86795748
-0.45784489,0.43397874
0.27107755,0.21698937
0.63553878,0.10849468
-0.18223061,0.05424734
0.40888469,0.02712367
-0.29555765,0.01356184
-0.14777883,0.87280632
-0.57388941,0.43640316
-0.78694471,0.21820158
-0.39347235,0.97512619
0.30326382,0.48756310
0.15163191,1.10980695
0.07581596,1.42092888
0.53790798,0.71046444
0.26895399,1.22125762
0.13447699,1.47665422
0.56723850,0.73832711
-0.21638075,0.36916355
-0.60819038,0.18458178
0.19590481,0.09229089
-0.40204759,0.04614544
-0.20102380,0.88909813
-0.60051190,0.44454906
-0.80025595,0.22227453
-0.40012797,0.97716267
-0.20006399,1.35460674
-0.10003199,1.54332877
-0.05001600,1.63768979
0.47499200,0.81884490
-0.26250400,0.40942245
0.36874800,0.20471122
0.18437400,0.96838102
0.09218700,1.35021591
0.54609350,0.67510796
0.77304675,0.33755398
0.88652338,0.16877699
0.94326169,0.08438849
0.47163084,0.90821965
-0.26418458,0.45410983
-0.13209229,1.09308032
0.43395386,0.54654016
-0.28302307,0.27327008
-0.14151154,1.00266044
-0.07075577,1.36735563
-0.53537788,0.68367781
-0.26768894,1.20786431
-0.13384447,1.46995756
-0.06692224,1.60100418
-0.53346112,0.80050209
0.23326944,0.40025105
-0.38336528,0.20012552
0.30831736,0.10006276
-0.34584132,0.05003138
-0.67292066,0.02501569
-0.33646033,0.87853325
0.33176984,0.43926662
-0.33411508,0.21963331
-0.16705754,0.97584206
-0.08352877,1.35394643
-0.04176439,1.54299862
-0.52088219,0.77149931
0.23955890,0.38574966
0.11977945,1.05890023
0.55988973,0.52945012
0.77994486,0.26472506
-0.11002757,0.13236253
-0.55501378,0.06618126
0.22249311,0.03309063
0.61124655,0.01654532
-0.19437672,0.00827266
0.40281164,0.00413633
0.20140582,0.86809357
0.10070291,1.30007219
0.05035145,1.51606150
0.52517573,0.75803075
0.26258786,1.24504078
0.13129393,1.48854579
0.56564697,0.74427290
-0.21717652,0.37213645
-0.60858826,0.18606822
0.19570587,0.09303411
0.09785294,0.91254246
0.04892647,1.32229663
0.52446323,0.66114832
0.76223162,0.33057416
0.38111581,1.03131248
0.19055790,1.38168165
0.09527895,1.55686623
0.04763948,1.64445852
0.52381974,0.82222926
-0.23809013,0.41111463
-0.11904507,1.07158272
-0.55952253,0.53579136
0.22023873,0.26789568
-0.38988063,0.13394784
-0.19494032,0.93299932
0.40252984,0.46649966
-0.29873508,0.23324983
-0.64936754,0.11662492
-0.82468377,0.05831246
-0.91234188,0.02915623
-0.45617094,0.88060352
0.27191453,0.44030176
0.63595726,0.22015088
-0.18202137,0.11007544
-0.59101068,0.05503772
0.20449466,0.02751886
0.60224733,0.01375943
-0.19887634,0.00687971
-0.59943817,0.00343986
0.20028092,0.00171993
0.10014046,0.86688537
-0.44992977,0.43344268
-0.72496489,0.21672134
0.13751756,0.10836067
-0.43124122,0.05418034
-0.71562061,0.02709017
-0.35781031,0.87957049
-0.67890515,0.43978524
0.16054742,0.21989262
-0.41972629,0.10994631
-0.70986314,0.05497316
-0.85493157,0.02748658
-0.42746579,0.87976869
-0.71373289,0.43988435
-0.85686645,0.21994217
0.07156678,0.10997109
0.53578339,0.05498554
0.76789169,0.02749277
0.88394585,0.01374639
0.94197292,0.00687319
0.97098646,0.00343660
0.48549323,0.86774370
0.24274662,1.29989725
0.62137331,0.64994863
0.31068665,1.19099972
0.15534333,1.46152526
0.07767166,1.59678804
-0.46116417,0.79839402
-0.73058208,0.39919701
-0.86529104,0.19959850
-0.93264552,0.09979925
-0.96632276,0.04989963
-0.98316138,0.02494981
0.00841931,0.01247491
0.00420965,0.87226286
0.50210483,0.43613143
0.25105241,1.08409112
-0.37447379,0.54204556
0.31276310,0.27102278
0.15638155,1.00153679
0.57819078,0.50076840
0.28909539,1.11640960
0.14454769,1.42423020
-0.42772615,0.71211510
0.28613692,0.35605755
0.14306846,1.04405418
-0.42846577,0.52202709
-0.21423288,1.12703895
-0.10711644,1.42954488
-0.55355822,0.71477244
-0.27677911,1.22341162
0.36161044,0.61170581
0.68080522,0.30585291
-0.15959739,0.15292645
-0.57979869,0.07646323
-0.28989935,0.90425702
-0.14494967,1.31815391
-0.07247484,1.52510236
-0.03623742,1.62857658
-0.01811871,1.68031370
-0.50905935,0.84015685
0.24547032,0.42007842
0.12273516,1.07606462
0.56136758,0.53803231
0.28068379,1.13504156
0.14034190,1.43354618
0.07017095,1.58279850
0.03508547,1.65742465
-0.48245726,0.82871233
-0.24122863,1.28038157
0.37938568,0.64019078
0.68969284,0.32009539
0.34484642,1.02607310
0.67242321,0.51303655
0.83621161,0.25651827
-0.08189420,0.12825914
0.45905290,0.06412957
0.22952645,0.89809019
0.61476323,0.44904509
-0.19261839,0.22452255
-0.09630919,0.97828668
-0.54815460,0.48914334
0.22592270,0.24457167
-0.38703865,0.12228583
0.30648068,0.06114292
-0.34675966,0.03057146
-0.17337983,0.88131113
0.41331008,0.44065557
0.70665504,0.22032778
-0.14667248,0.11016389
0.42666376,0.05508195
0.21333188,0.89356638
-0.39333406,0.44678319
0.30333297,0.22339159
0.15166649,0.97772120
0.57583324,0.48886060
-0.21208338,0.24443030
-0.10604169,0.98824055
-0.55302084,0.49412028
0.22348958,0.24706014
-0.38825521,0.12353007
-0.69412761,0.06176503
0.15293620,0.03088252
0.07646810,0.88146666
-0.46176595,0.44073333
-0.23088298,1.08639207
-0.11544149,1.40922144
0.44227926,0.70461072
-0.27886037,0.35230536
-0.13943019,1.04217808
-0.56971509,0.52108904
-0.78485755,0.26054452
-0.39242877,0.99629766
-0.69621439,0.49814883
0.15189281,0.24907442
0.07594640,0.99056261
0.03797320,1.36130671
0.01898660,1.54667876
0.50949330,0.77333938
0.75474665,0.38666969
0.87737333,0.19333484
0.43868666,0.96269283
0.71934333,0.48134641
0.35967167,1.10669861
0.17983583,1.41937471
0.58991792,0.70968735
0.29495896,1.22086908
0.14747948,1.47645994
-0.42626026,0.73822997
-0.21313013,1.23514039
0.39343493,0.61757019
0.69671747,0.30878510
0.84835873,0.15439255
0.92417937,0.07719627
0.46208968,0.90462354
-0.26895516,0.45231177
-0.63447758,0.22615589
-0.31723879,0.97910335
-0.65861939,0.48955167
-0.82930970,0.24477584
-0.91465485,0.12238792
-0.45732742,0.92721936
-0.72866371,0.46360968
0.13566814,0.23180484
-0.43216593,0.11590242
-0.71608296,0.05795121
-0.85804148,0.02897561
-0.42902074,0.88051321
0.28548963,0.44025660
0.14274481,1.08615371
-0.42862759,0.54307685
-0.21431380,1.13756383
0.39284310,0.56878192
0.69642155,0.28439096
-0.15178922,0.14219548
-0.57589461,0.07109774
-0.78794731,0.03554887
-0.89397365,0.01777443
-0.94698683,0.00888722
0.02650659,0.00444361
0.51325329,0.00222180
0.25662665,0.86713631
-0.37168668,0.43356815
-0.18584334,1.08280948
-0.09292167,1.40743014
-0.54646083,0.70371507
0.22676958,0.35185754
0.11338479,1.04195417
-0.44330760,0.52097709
0.27834620,0.26048854
0.63917310,0.13024427
-0.18041345,0.06512214
-0.59020673,0.03256107
-0.29510336,0.88230594
0.35244832,0.44115297
0.17622416,1.08660189
-0.41188792,0.54330094
-0.20594396,1.13767588
0.39702802,0.56883794
0.19851401,1.15044437
0.09925700,1.44124759
0.54962850,0.72062380
0.77481425,0.36031190
0.38740713,1.04618135
0.19370356,1.38911608
0.59685178,0.69455804
0.29842589,1.21330442
0.64921295,0.60665221
0.32460647,1.16935151
-0.33769676,0.58467575
-0.66884838,0.29233788
0.16557581,0.14616894
-0.41721210,0.07308447
-0.70860605,0.03654223
-0.35430302,0.88429652
-0.67715151,0.44214826
-0.83857576,0.22107413
0.08071212,0.11053707
0.04035606,0.92129394
0.02017803,1.32667237
0.51008902,0.66333619
0.25504451,1.19769350
-0.37247775,0.59884675
-0.18623887,1.16544878
0.40688056,0.58272439
-0.29655972,0.29136219
0.35172014,0.14568110
0.17586007,0.93886595
0.08793004,1.33545838
-0.45603498,0.66772919
-0.72801749,0.33386459
-0.36400875,1.03295770
-0.68200437,0.51647885
-0.34100219,1.12426483
-0.17050109,1.42815782
0.41474945,0.71407891
0.70737473,0.35703945
-0.14631264,0.17851973
0.42684368,0.08925986
0.21342184,0.91065534
-0.39328908,0.45532767
0.30335546,0.22766383
-0.34832227,0.11383192
-0.67416113,0.05691596
-0.33708057,0.89448338
-0.16854028,1.31326710
-0.58427014,0.65663355
0.20786493,0.32831677
0.10393246,1.03018379
0.05196623,1.38111730
-0.47401688,0.69055865
-0.73700844,0.34527932
0.13149578,0.17263966
0.06574789,0.95234523
-0.46712606,0.47617262
0.26643697,0.23808631
0.13321849,0.98506856
0.56660924,0.49253428
0.78330462,0.24626714
-0.10834769,0.12313357
-0.55417384,0.06156678
-0.77708692,0.03078339
-0.88854346,0.01539170
-0.94427173,0.00769585
-0.47213587,0.86987333
-0.73606793,0.43493666
-0.86803397,0.21746833
0.06598302,0.10873417
0.03299151,0.92039249
0.01649575,1.32622165
0.50824788,0.66311082
0.75412394,0.33155541
0.87706197,0.16577771
0.93853098,0.08288885
0.96926549,0.04144443
0.48463275,0.88674762
0.74231637,0.44337381
0.37115819,1.08771231
0.18557909,1.40988156
-0.40721045,0.70494078
-0.70360523,0.35247039
0.14819739,0.17623519
0.57409869,0.08811760
0.28704935,0.91008420
0.64352467,0.45504210
-0.17823766,0.22752105
0.41088117,0.11376053
-0.29455942,0.05688026
-0.14727971,0.89446554
0.42636015,0.44723277
0.71318007,0.22361638
0.85659004,0.11180819
-0.07170498,0.05590410
0.46414751,0.02795205
-0.26792625,0.01397602
-0.13396312,0.87301342
0.43301844,0.43650671
-0.28349078,0.21825335
-0.64174539,0.10912668
-0.32087270,0.92058874
0.33956365,0.46029437
-0.33021817,0.23014719
-0.16510909,0.98109900
-0.58255454,0.49054950
0.20872273,0.24527475
-0.39563864,0.12263737
-0.19781932,0.92734409
-0.59890966,0.46367205
0.20054517,0.23183602
0.10027259,0.98194342
0.55013629,0.49097171
-0.22493185,0.24548585
-0.11246593,0.98876833
-0.05623296,1.36040957
-0.02811648,1.54623019
0.48594176,0.77311509
-0.25702912,0.38655755
-0.12851456,1.05930418
-0.56425728,0.52965209
0.21787136,0.26482604
-0.39106432,0.13241302
0.30446784,0.06620651
0.15223392,0.89912866
0.57611696,0.44956433
-0.21194152,0.22478216
0.39402924,0.11239108
-0.30298538,0.05619554
-0.65149269,0.02809777
-0.82574635,0.01404889
-0.41287317,0.87304985
-0.70643659,0.43652492
-0.35321829,1.08428787
-0.17660915,1.40816934
0.41169543,0.70408467
-0.29415229,0.35204233
-0.14707614,1.04204657
-0.57353807,0.52102329
0.21323096,0.26051164
0.10661548,0.99628123
-0.44669226,0.49814061
-0.72334613,0.24907031
-0.36167306,0.99056056
-0.18083653,1.36130568
0.40958173,0.68065284
0.20479087,1.20635182
0.60239543,0.60317591
-0.19880228,0.30158796
-0.59940114,0.15079398
0.20029943,0.07539699
-0.39985029,0.03769849
-0.69992514,0.01884925
0.15003743,0.00942462
0.07501871,0.87073772
0.53750936,0.43536886
0.26875468,1.08370983
0.13437734,1.40788032
0.06718867,1.56996556
-0.46640567,0.78498278
0.26679717,0.39249139
0.63339858,0.19624570
0.31669929,0.96414825
0.65834965,0.48207413
0.82917482,0.24103706
0.41458741,0.98654394
0.20729371,1.35929737
-0.39635315,0.67964869
-0.69817657,0.33982434
-0.84908829,0.16991217
-0.92454414,0.08495609
-0.96227207,0.04247804
0.01886396,0.02123902
0.50943198,0.01061951
0.75471599,0.00530976
-0.12264200,0.00265488
0.43867900,0.00132744
-0.28066050,0.00066372
-0.64033025,0.00033186
-0.82016513,0.00016593
-0.41008256,0.86610837
0.29495872,0.43305418
-0.35252064,0.21652709
-0.17626032,0.97428895
0.41186984,0.48714447
0.20593492,1.10959764
0.10296746,1.42082422
-0.44851627,0.71041211
-0.72425814,0.35520606
0.13787093,0.17760303
0.06893547,0.95482692
-0.46553227,0.47741346
-0.73276613,0.23870673
-0.86638307,0.11935336
-0.43319153,0.92570209
-0.21659577,1.32887645
-0.10829788,1.53046363
0.44585106,0.76523181
-0.27707447,0.38261591
0.36146276,0.19130795
-0.31926862,0.09565398
-0.65963431,0.04782699
0.17018285,0.02391349
-0.41490858,0.01195675
-0.70745429,0.00597837
0.14627286,0.00298919
0.57313643,0.00149459
-0.21343179,0.00074730
-0.60671589,0.00037365
-0.80335795,0.00018682
0.09832103,0.00009341
0.04916051,0.86607211
-0.47541974,0.43303605
-0.23770987,1.08254343
-0.11885494,1.40729712
0.44057253,0.70364856
0.22028627,1.21784968
-0.38985687,0.60892484
0.30507157,0.30446242
0.65253578,0.15223121
-0.17373211,0.07611561
0.41313395,0.03805780
0.20656697,0.88505431
0.60328349,0.44252715
0.30164174,1.08728898
-0.34917913,0.54364449
-0.17458956,1.13784765
-0.08729478,1.43494923
-0.54364739,0.71747461
-0.77182370,0.35873731
-0.38591185,1.04539406
0.30704408,0.52269703
-0.34647796,0.26134851
-0.17323898,0.99669966
-0.08661949,1.36437523
-0.04330975,1.54821302
0.47834513,0.77410651
0.23917256,1.25307866
-0.38041372,0.62653933
-0.69020686,0.31326966
-0.84510343,0.15663483
0.07744829,0.07831742
0.53872414,0.03915871
-0.23063793,0.01957935
0.38468104,0.00978968
0.19234052,0.87092024
0.59617026,0.43546012
-0.20191487,0.21773006
-0.10095744,0.97489043
0.44952128,0.48744522
0.72476064,0.24372261
0.36238032,0.98788671
-0.31880984,0.49394335
-0.65940492,0.24697168
-0.82970246,0.12348584
-0.41485123,0.92776832
0.29257439,0.46388416
0.14628719,1.09796748
0.07314360,1.41500915
0.03657180,1.57352998
-0.48171410,0.78676499
-0.24085705,1.25940790
-0.62042853,0.62970395
0.18978574,0.31485197
0.09489287,1.02345139
0.54744643,0.51172570
0.27372322,1.12188825
-0.36313839,0.56094413
0.31843080,0.28047206
0.65921540,0.14023603
-0.17039230,0.07011802
0.41480385,0.03505901
0.70740193,0.01752950
-0.14629904,0.00876475
0.42685048,0.00438238
0.71342524,0.00219119
0.85671262,0.00109559
-0.07164369,0.00054780
-0.03582184,0.86629930
-0.51791092,0.43314965
-0.75895546,0.21657483
-0.37947773,0.97431282
-0.68973887,0.48715641
0.15513057,0.24357820
-0.42243472,0.12178910
-0.71121736,0.06089455
-0.85560868,0.03044728
-0.42780434,0.88124904
-0.21390217,1.30664992
0.39304892,0.65332496
0.19652446,1.19268788
-0.40173777,0.59634394
-0.20086889,1.16419738
-0.10043444,1.44812409
-0.55021722,0.72406205
-0.77510861,0.36203102
-0.38755431,1.04704092
0.30622285,0.52352046
0.65311142,0.26176023
0.82655571,0.13088011
0.91327786,0.06544006
0.95663893,0.03272003
0.97831946,0.01636001
0.48915973,0.87420541
0.74457987,0.43710271
0.37228993,1.08457676
0.18614497,1.40831378
0.09307248,1.57018229
0.04653624,1.65111655
0.02326812,1.69158368
0.51163406,0.84579184
-0.24418297,0.42289592
-0.62209148,0.21144796
